Date,qqq_open,qqq_close,tqqq_close,vix,ma5,ma10,ma20,ma50,ma200,rsi,rsi_prev,vix_prev,vix_3d_min,price_prev_1,ma50_prev,ma10_prev,vix_3d_ago,vix_5d_ago,vix_roc3,vix_roc5,rsi_streak,pos_V3,ret_V3,equity_V3,pos_V3A,ret_V3A,equity_V3A,pos_V3A_X2,ret_V3A_X2,equity_V3A_X2,pos_V3A_X8,ret_V3A_X8,equity_V3A_X8,pos_V3A_X10,ret_V3A_X10,equity_V3A_X10,pos_BH,equity_BH
2010-11-01,45.786533096734225,45.655391693115234,0.3249499201774597,21.829999923706055,45.623922729492186,45.26633911132812,44.56297149658203,42.368911514282225,40.693340072631834,71.69833066808265,65.19773576927142,21.200000762939453,20.8799991607666,45.62041473388672,42.239430084228516,45.185903549194336,20.709999084472656,19.850000381469727,5.408019742855141,9.974808585317142,43,1.0,0.002298200975887399,10415.943835440563,1.0,0.002298200975887399,10415.943835440563,1.0,0.002298200975887399,10415.943835440563,1.0,0.002298200975887399,10415.943835440563,1.0,0.002298200975887399,10415.943835440563,1.0,10415.943835440563
2010-11-02,46.031345219847424,46.14500045776367,0.3347993493080139,21.56999969482422,45.7550666809082,45.437699508666995,44.69936046600342,42.515860595703124,40.7218733215332,94.54469730774952,71.69833066808265,21.829999923706055,21.200000762939453,45.655391693115234,42.368911514282225,45.26633911132812,20.8799991607666,20.219999313354492,3.3046003917190037,6.676559976825058,44,1.0,0.030310606401058093,10731.657409332129,1.0,0.030310606401058093,10731.657409332129,1.0,0.030310606401058093,10731.657409332129,1.0,0.030310606401058093,10731.657409332129,1.0,0.030310606401058093,10731.657409332129,1.0,10731.657409332129
2010-11-03,46.18870267991559,46.35481643676758,0.33963742852211,19.559999465942383,45.900193786621095,45.597693634033206,44.865038108825686,42.681485443115236,40.75436334609985,94.20208292494767,94.54469730774952,21.56999969482422,19.559999465942383,46.14500045776367,42.515860595703124,45.437699508666995,21.200000762939453,20.709999084472656,-7.735854896118777,-5.552871411725391,45,1.0,0.014450682846593788,10886.737186972687,1.0,0.014450682846593788,10886.737186972687,1.0,0.014450682846593788,10886.737186972687,1.0,0.014450682846593788,10886.737186972687,1.0,0.014450682846593788,10886.737186972687,1.0,10886.737186972687
2010-11-04,46.861918589563615,46.923118591308594,0.3516715168952942,18.520000457763672,46.13974838256836,45.80577430725098,45.051262092590335,42.851149291992186,40.79156101226807,95.41920281106106,94.20208292494767,19.559999465942383,18.520000457763672,46.35481643676758,42.681485443115236,45.597693634033206,21.829999923706055,20.8799991607666,-15.162617853919114,-11.302676234955767,46,1.0,0.03543216195443777,11272.477822136902,1.0,0.03543216195443777,11272.477822136902,1.0,0.03543216195443777,11272.477822136902,1.0,0.03543216195443777,11272.477822136902,1.0,0.03543216195443777,11272.477822136902,1.0,11272.477822136902
2010-11-05,46.94934954573498,46.923118591308594,0.35209253430366516,18.260000228881836,46.400289154052736,45.983255767822264,45.222622871398926,43.03005912780762,40.83453052520752,94.71294767534611,95.41920281106106,18.520000457763672,18.260000228881836,46.923118591308594,42.851149291992186,45.80577430725098,21.56999969482422,21.200000762939453,-15.345384852910438,-13.867926548366672,47,1.0,0.001197189388802089,11285.97311297107,1.0,0.001197189388802089,11285.97311297107,1.0,0.001197189388802089,11285.97311297107,1.0,0.001197189388802089,11285.97311297107,1.0,0.001197189388802089,11285.97311297107,1.0,11285.97311297107
2010-11-08,46.844435400508374,46.98432159423828,0.35298624634742737,18.290000915527344,46.66607513427734,46.144998931884764,45.39616947174072,43.200947036743166,40.87715517044067,94.25757911042265,94.71294767534611,18.260000228881836,18.260000228881836,46.923118591308594,43.03005912780762,45.983255767822264,19.559999465942383,21.829999923706055,-6.492835302098776,-16.216211729503883,48,1.0,0.00253828740086659,11314.620156330244,1.0,0.00253828740086659,11314.620156330244,1.0,0.00253828740086659,11314.620156330244,1.0,0.00253828740086659,11314.620156330244,1.0,0.00253828740086659,11314.620156330244,1.0,11314.620156330244
2010-11-09,47.16791482056999,46.730770111083984,0.3472793698310852,19.079999923706055,46.78322906494141,46.269147872924805,45.542175483703616,43.37478866577148,40.91833848953247,81.69564683860638,94.25757911042265,18.290000915527344,18.260000228881836,46.98432159423828,43.200947036743166,46.144998931884764,18.520000457763672,21.56999969482422,3.0237551409326713,-11.543809950612316,49,1.0,-0.016167418916161247,11131.691952385612,1.0,-0.016167418916161247,11131.691952385612,1.0,-0.016167418916161247,11131.691952385612,1.0,-0.016167418916161247,11131.691952385612,1.0,-0.016167418916161247,11131.691952385612,1.0,11131.691952385612
2010-11-10,46.791961245461586,46.966819763183594,0.352588951587677,18.469999313354492,46.90562973022461,46.40291175842285,45.68206081390381,43.555967788696286,40.959183044433594,82.55223708786822,81.69564683860638,19.079999923706055,18.290000915527344,46.730770111083984,43.37478866577148,46.269147872924805,18.260000228881836,19.559999465942383,1.1500497362562978,-5.572598069267764,50,1.0,0.015289079104164216,11301.885271208823,1.0,0.015289079104164216,11301.885271208823,1.0,0.015289079104164216,11301.885271208823,1.0,0.015289079104164216,11301.885271208823,1.0,0.015289079104164216,11301.885271208823,1.0,11301.885271208823
2010-11-11,46.25865382160532,46.66957092285156,0.3466590642929077,18.639999389648438,46.8549201965332,46.49733428955078,45.81145668029785,43.70852355957031,41.00353216171265,70.92987663089893,82.55223708786822,18.469999313354492,18.469999313354492,46.966819763183594,43.555967788696286,46.40291175842285,18.290000915527344,18.520000457763672,1.9136055582368083,0.6479423807706386,51,1.0,-0.016818131334142894,11111.808680394217,1.0,-0.016818131334142894,11111.808680394217,1.0,-0.016818131334142894,11111.808680394217,1.0,-0.016818131334142894,11111.808680394217,1.0,-0.016818131334142894,11111.808680394217,1.0,11111.808680394217
2010-11-12,46.42477800592823,45.9089469909668,0.32901903986930847,20.610000610351562,46.652085876464845,46.52618751525879,45.85604553222656,43.83714454650879,41.047376499176025,54.95524770014715,70.92987663089893,18.639999389648438,18.469999313354492,46.66957092285156,43.70852355957031,46.49733428955078,19.079999923706055,18.260000228881836,8.018871555363848,12.86966238780618,52,1.0,-0.0508858017590863,10546.375386698783,1.0,-0.0508858017590863,10546.375386698783,1.0,-0.0508858017590863,10546.375386698783,1.0,-0.0508858017590863,10546.375386698783,1.0,-0.0508858017590863,10546.375386698783,1.0,10546.375386698783
2010-11-15,46.144995032368335,45.73408126831055,0.32549577951431274,20.200000762939453,46.4020378112793,46.53405647277832,45.90019779205322,43.9491845703125,41.08830680847168,51.28945631301008,54.95524770014715,20.610000610351562,18.639999389648438,45.9089469909668,43.83714454650879,46.52618751525879,18.469999313354492,18.290000915527344,9.366548532214104,10.442863596527264,53,1.0,-0.010708378324838619,10433.440809102245,1.0,-0.010708378324838619,10433.440809102245,1.0,-0.010708378324838619,10433.440809102245,1.0,-0.010708378324838619,10433.440809102245,1.0,-0.010708378324838619,10433.440809102245,1.0,10433.440809102245
2010-11-16,45.41060065921288,44.982200622558594,0.30934396386146545,22.579999923706055,46.05232391357422,46.41777648925781,45.9277379989624,44.051594772338866,41.123785209655765,32.45382069362498,51.28945631301008,20.200000762939453,20.200000762939453,45.73408126831055,43.9491845703125,46.53405647277832,18.639999389648438,19.079999923706055,21.13734261303497,18.34381558697704,0,1.0,-0.04962219687440539,9915.710555195517,1.0,-0.04962219687440539,9915.710555195517,1.0,-0.04962219687440539,9915.710555195517,1.0,-0.04962219687440539,9915.710555195517,1.0,-0.04962219687440539,9915.710555195517,1.0,9915.710555195517
2010-11-17,45.0084170489176,45.11333084106445,0.31227079033851624,21.760000228881836,45.68162612915039,46.2936279296875,45.945660781860354,44.14703285217285,41.15887758255005,30.810803799065567,32.45382069362498,22.579999923706055,20.200000762939453,44.982200622558594,44.051594772338866,46.41777648925781,20.610000610351562,18.469999313354492,5.579813607344941,17.812674812329597,0,1.0,0.009461398375180563,10009.527042931206,1.0,0.009461398375180563,10009.527042931206,1.0,0.009461398375180563,10009.527042931206,1.0,0.009461398375180563,10009.527042931206,1.0,0.009461398375180563,10009.527042931206,1.0,10009.527042931206
2010-11-18,45.60291935632829,45.8389778137207,0.3267858326435089,18.75,45.515507507324216,46.18521385192871,45.99549407958985,44.25384391784668,41.20310981750488,34.020095699160535,30.810803799065567,21.760000228881836,18.75,45.11333084106445,44.14703285217285,46.2936279296875,20.200000762939453,18.639999389648438,-7.178221327593914,0.590132049106451,0,1.0,0.046482228738902176,10474.792168508962,1.0,0.046482228738902176,10474.792168508962,1.0,0.046482228738902176,10474.792168508962,1.0,0.046482228738902176,10474.792168508962,1.0,0.046482228738902176,10474.792168508962,1.0,10474.792168508962
2010-11-19,45.77778623532162,45.873958587646484,0.32755473256111145,18.040000915527344,45.50850982666016,46.0802978515625,46.03177680969238,44.35838905334472,41.245954570770266,34.69354362961438,34.020095699160535,18.75,18.040000915527344,45.8389778137207,44.25384391784668,46.18521385192871,22.579999923706055,20.610000610351562,-20.106284426565935,-12.46967306509158,0,1.0,0.002352916928443971,10499.438484324179,1.0,0.002352916928443971,10499.438484324179,1.0,0.002352916928443971,10499.438484324179,1.0,0.002352916928443971,10499.438484324179,1.0,0.002352916928443971,10499.438484324179,1.0,10499.438484324179
2010-11-22,45.69035098936624,46.25864028930664,0.3361893594264984,18.3700008392334,45.61342163085938,46.00772972106934,46.07636432647705,44.45928855895996,41.29206811904907,40.325951752061854,34.69354362961438,18.040000915527344,18.040000915527344,45.873958587646484,44.35838905334472,46.0802978515625,21.760000228881836,20.200000762939453,-15.579041148854976,-9.059405220734051,1,1.0,0.026360867381990838,10776.21278979482,1.0,0.026360867381990838,10776.21278979482,1.0,0.026360867381990838,10776.21278979482,1.0,0.026360867381990838,10776.21278979482,1.0,0.026360867381990838,10776.21278979482,1.0,10776.21278979482
2010-11-23,45.78652851727706,45.52424240112305,0.3203100860118866,20.6299991607666,45.72182998657227,45.887076950073244,46.07811241149902,44.54201110839844,41.33260019302368,35.74352002769403,40.325951752061854,18.3700008392334,18.040000915527344,46.25864028930664,44.45928855895996,46.00772972106934,18.75,22.579999923706055,10.026662190755209,-8.63596443546577,0,1.0,-0.047233123147324085,10267.21860403267,1.0,-0.047233123147324085,10267.21860403267,1.0,-0.047233123147324085,10267.21860403267,1.0,-0.047233123147324085,10267.21860403267,1.0,-0.047233123147324085,10267.21860403267,1.0,10267.21860403267
2010-11-24,45.97015446380909,46.44226837158203,0.3390171229839325,19.559999465942383,45.98761749267578,45.834621810913085,46.11876678466797,44.63786056518555,41.378112926483155,44.66212229433869,35.74352002769403,20.6299991607666,18.3700008392334,45.52424240112305,44.54201110839844,45.887076950073244,18.040000915527344,21.760000228881836,8.425712157845577,-10.110297517457811,1,1.0,0.058402897033194456,10866.85391498129,1.0,0.058402897033194456,10866.85391498129,1.0,0.058402897033194456,10866.85391498129,1.0,0.058402897033194456,10866.85391498129,1.0,0.058402897033194456,10866.85391498129,1.0,10866.85391498129
2010-11-26,46.145002414557794,46.136260986328125,0.3368839919567108,22.219999313354492,46.04707412719726,45.78129081726074,46.13931255340576,44.724275512695314,41.419274730682375,44.58265134042606,44.66212229433869,19.559999465942383,19.559999465942383,46.44226837158203,44.63786056518555,45.834621810913085,18.3700008392334,18.75,20.958074568502628,18.5066630045573,2,1.0,-0.006292104093287287,10798.478538981679,1.0,-0.006292104093287287,10798.478538981679,1.0,-0.006292104093287287,10798.478538981679,1.0,-0.006292104093287287,10798.478538981679,1.0,-0.006292104093287287,10798.478538981679,1.0,10798.478538981679
2010-11-29,46.07506022239096,46.101287841796875,0.3321945369243622,21.530000686645508,46.09253997802735,45.80052490234375,46.16335620880127,44.807158203125,41.45987112045288,52.29163238982248,44.58265134042606,22.219999313354492,19.559999465942383,46.136260986328125,44.724275512695314,45.78129081726074,20.6299991607666,18.040000915527344,4.362586342662089,19.3458957538869,3,1.0,-0.013920088648650353,10648.162760448506,1.0,-0.013920088648650353,10648.162760448506,1.0,-0.013920088648650353,10648.162760448506,1.0,-0.013920088648650353,10648.162760448506,1.0,-0.013920088648650353,10648.162760448506,1.0,10648.162760448506
2010-11-30,45.62043042757048,45.541744232177734,0.3195659816265106,23.540000915527344,45.949160766601565,45.78129119873047,46.157673835754395,44.86416221618652,41.49523950576782,47.90083200660809,52.29163238982248,21.530000686645508,21.530000686645508,46.101287841796875,44.807158203125,45.80052490234375,19.559999465942383,18.3700008392334,20.34765622828818,28.14371170442307,4,1.0,-0.03801554178095046,10243.367084138315,1.0,-0.03801554178095046,10243.367084138315,1.0,-0.03801554178095046,10243.367084138315,1.0,-0.03801554178095046,10243.367084138315,1.0,-0.03801554178095046,10243.367084138315,1.0,10243.367084138315
2010-12-01,46.214946113405276,46.50345993041992,0.3398860991001129,21.360000610351562,46.14500427246094,45.9334171295166,46.17559680938721,44.94057525634766,41.53433156967163,65.87587652144695,47.90083200660809,23.540000915527344,21.360000610351562,45.541744232177734,44.86416221618652,45.78129119873047,22.219999313354492,20.6299991607666,-3.8703813212364047,3.538543282993678,5,1.0,0.06358661009591193,10894.708072986716,1.0,0.06358661009591193,10894.708072986716,1.0,0.06358661009591193,10894.708072986716,1.0,0.06358661009591193,10894.708072986716,1.0,0.06358661009591193,10894.708072986716,1.0,10894.708072986716
2010-12-02,46.573402123342234,46.9755744934082,0.3502070903778076,19.389999389648438,46.25166549682617,46.11964149475098,46.20663471221924,45.02870376586914,41.57456897735596,68.1431393857045,65.87587652144695,21.360000610351562,19.389999389648438,46.50345993041992,44.94057525634766,45.9334171295166,21.530000686645508,19.559999465942383,-9.939624843228433,-0.8691210681776695,6,1.0,0.030366029399321315,11225.537098628054,1.0,0.030366029399321315,11225.537098628054,1.0,0.030366029399321315,11225.537098628054,1.0,0.030366029399321315,11225.537098628054,1.0,0.030366029399321315,11225.537098628054,1.0,11225.537098628054
2010-12-03,46.77449048793498,47.09797668457031,0.3531349301338196,18.010000228881836,46.44400863647461,46.245541381835935,46.21537761688232,45.11962989807129,41.6155051612854,63.899785126291995,68.1431393857045,19.389999389648438,18.010000228881836,46.9755744934082,45.02870376586914,46.11964149475098,23.540000915527344,22.219999313354492,-23.491930635388524,-18.94689115468332,7,1.0,0.00836030976087132,11319.386066004738,1.0,0.00836030976087132,11319.386066004738,1.0,0.00836030976087132,11319.386066004738,1.0,0.00836030976087132,11319.386066004738,1.0,0.00836030976087132,11319.386066004738,1.0,11319.386066004738
2010-12-06,47.106713432603904,47.080482482910156,0.35251468420028687,18.020000457763672,46.63984756469726,46.366193771362305,46.223245811462405,45.192895126342776,41.65674448013306,63.37207483352711,63.899785126291995,18.010000228881836,18.010000228881836,47.09797668457031,45.11962989807129,46.245541381835935,21.360000610351562,21.530000686645508,-15.636704387401778,-16.302833799067162,8,1.0,-0.0017563992700967423,11299.504704580462,1.0,-0.0017563992700967423,11299.504704580462,1.0,-0.0017563992700967423,11299.504704580462,1.0,-0.0017563992700967423,11299.504704580462,1.0,-0.0017563992700967423,11299.504704580462,1.0,11299.504704580462
2010-12-07,47.64876696002122,47.10670852661133,0.3528376817703247,17.989999771118164,46.952840423583986,46.45100059509277,46.22936515808105,45.27140632629394,41.70063194274903,60.21055280905481,63.37207483352711,18.020000457763672,17.989999771118164,47.080482482910156,45.192895126342776,46.366193771362305,19.389999389648438,23.540000915527344,-7.220214866420671,-23.576894343909373,9,1.0,0.0009162669940134816,11309.85806778997,1.0,0.0009162669940134816,11309.85806778997,1.0,0.0009162669940134816,11309.85806778997,1.0,0.0009162669940134816,11309.85806778997,1.0,0.0009162669940134816,11309.85806778997,1.0,11309.85806778997
2010-12-08,47.2291042511151,47.28156280517578,0.35772520303726196,17.739999771118164,47.10846099853516,46.626732635498044,46.25690479278565,45.353764572143554,41.74344091415405,74.4523486242233,60.21055280905481,17.989999771118164,17.739999771118164,47.10670852661133,45.27140632629394,46.45100059509277,18.010000228881836,21.360000610351562,-1.499169652039667,-16.94756898779797,10,1.0,0.013852038825373336,11466.52266085446,1.0,0.013852038825373336,11466.52266085446,1.0,0.013852038825373336,11466.52266085446,1.0,0.013852038825373336,11466.52266085446,1.0,0.013852038825373336,11466.52266085446,1.0,11466.52266085446
2010-12-09,47.57008299922647,47.32528305053711,0.35809674859046936,17.25,47.178402709960935,46.715034103393556,46.27482795715332,45.438395767211915,41.78651184082031,66.23755055886573,74.4523486242233,17.739999771118164,17.25,47.28156280517578,45.353764572143554,46.626732635498044,18.020000457763672,19.389999389648438,-4.273032398464382,-11.0366140124321,11,1.0,0.0010386339851169435,11478.432180981135,1.0,0.0010386339851169435,11478.432180981135,1.0,0.0010386339851169435,11478.432180981135,1.0,0.0010386339851169435,11478.432180981135,1.0,0.0010386339851169435,11478.432180981135,1.0,11478.432180981135
2010-12-10,47.46518276583044,47.64004135131836,0.3656148910522461,17.610000610351562,47.28681564331055,46.86541213989258,46.32335147857666,45.53316909790039,41.83046220779419,77.56395465103758,66.23755055886573,17.25,17.25,47.32528305053711,45.438395767211915,46.715034103393556,17.989999771118164,18.010000228881836,-2.112279964431496,-2.220986193486063,12,1.0,0.020994724167056722,11719.418698491101,1.0,0.020994724167056722,11719.418698491101,1.0,0.020994724167056722,11719.418698491101,1.0,0.020994724167056722,11719.418698491101,1.0,0.020994724167056722,11719.418698491101,1.0,11719.418698491101
2010-12-13,47.823632204081036,47.473915100097656,0.361322820186615,17.549999237060547,47.365502166748044,47.00267486572265,46.4015998840332,45.625669174194336,41.87076103210449,74.00574815399929,77.56395465103758,17.610000610351562,17.25,47.64004135131836,45.53316909790039,46.86541213989258,17.739999771118164,18.020000457763672,-1.071028954391251,-2.6082198044597216,13,1.0,-0.011739321812846426,11581.840670930025,1.0,-0.011739321812846426,11581.840670930025,1.0,-0.011739321812846426,11581.840670930025,1.0,-0.011739321812846426,11581.840670930025,1.0,-0.011739321812846426,11581.840670930025,1.0,11581.840670930025
2010-12-14,47.59632845762051,47.56135940551758,0.3628356456756592,17.610000610351562,47.4564323425293,47.20463638305664,46.492963790893555,45.7291854095459,41.91088947296143,92.30701614192105,74.00574815399929,17.549999237060547,17.549999237060547,47.473915100097656,45.625669174194336,47.00267486572265,17.25,17.989999771118164,2.0869600600090576,-2.112279964431496,14,1.0,0.004186908228666075,11630.33277493824,1.0,0.004186908228666075,11630.33277493824,1.0,0.004186908228666075,11630.33277493824,1.0,0.004186908228666075,11630.33277493824,1.0,0.004186908228666075,11630.33277493824,1.0,11630.33277493824
2010-12-15,47.53511287915872,47.35151290893555,0.3591391146183014,17.940000534057617,47.47042236328125,47.289441680908205,46.611429405212405,45.80787124633789,41.949751701354984,75.93455000209985,92.30701614192105,17.610000610351562,17.549999237060547,47.56135940551758,45.7291854095459,47.20463638305664,17.610000610351562,17.739999771118164,1.8739347658629502,1.1274000311153776,15,1.0,-0.010187893889185728,11511.844178731251,1.0,-0.010187893889185728,11511.844178731251,1.0,-0.010187893889185728,11511.844178731251,1.0,-0.010187893889185728,11511.844178731251,1.0,-0.010187893889185728,11511.844178731251,1.0,11511.844178731251
2010-12-16,47.39522998664418,47.718719482421875,0.3666323721408844,17.389999389648438,47.549109649658206,47.36375617980957,46.741698837280275,45.90142036437988,41.98979898452759,74.28453182614852,75.93455000209985,17.940000534057617,17.389999389648438,47.35151290893555,45.80787124633789,47.289441680908205,17.549999237060547,17.25,-0.9116800818671056,0.8115906646286142,16,1.0,0.020864498512079166,11752.033034469678,1.0,0.020864498512079166,11752.033034469678,1.0,0.020864498512079166,11752.033034469678,1.0,0.020864498512079166,11752.033034469678,1.0,0.020864498512079166,11752.033034469678,1.0,11752.033034469678
2010-12-17,47.778285933288814,47.760765075683594,0.3677489757537842,16.110000610351562,47.57325439453125,47.4300350189209,46.83778820037842,45.99266288757324,42.02706205368042,72.85915018577188,74.28453182614852,17.389999389648438,16.110000610351562,47.718719482421875,45.90142036437988,47.36375617980957,17.610000610351562,17.610000610351562,-8.517887268659518,-8.517887268659518,17,1.0,0.0030455674341562933,11787.824643564589,1.0,0.0030455674341562933,11787.824643564589,1.0,0.0030455674341562933,11787.824643564589,1.0,0.0030455674341562933,11787.824643564589,1.0,0.0030455674341562933,11787.824643564589,1.0,11787.824643564589
2010-12-20,47.84837757259904,47.79581832885742,0.3687407076358795,16.40999984741211,47.6376350402832,47.50156860351562,46.93388118743896,46.07866119384766,42.06410976409912,74.37623329927543,72.85915018577188,16.110000610351562,16.110000610351562,47.760765075683594,45.99266288757324,47.4300350189209,17.940000534057617,17.549999237060547,-8.528431667217218,-6.495723300324063,18,1.0,0.0026967631386669577,11819.613614548423,1.0,0.0026967631386669577,11819.613614548423,1.0,0.0026967631386669577,11819.613614548423,1.0,0.0026967631386669577,11819.613614548423,1.0,0.0026967631386669577,11819.613614548423,1.0,11819.613614548423
2010-12-21,47.979781888839376,48.084903717041016,0.374819278717041,16.489999771118164,47.74234390258789,47.599388122558594,47.025194358825686,46.17009147644043,42.10147453308105,78.26923840139699,74.37623329927543,16.40999984741211,16.110000610351562,47.79581832885742,46.07866119384766,47.50156860351562,17.389999389648438,17.610000610351562,-5.175386142141026,-6.360027259596102,19,1.0,0.016484675966842,12014.456115037528,1.0,0.016484675966842,12014.456115037528,1.0,0.016484675966842,12014.456115037528,1.0,0.016484675966842,12014.456115037528,1.0,0.016484675966842,12014.456115037528,1.0,12014.456115037528
